country,scenario,metric,year,value,cum_value
ESP,tobacco_t3,healthy years lived,2040-01-01,1661.3800000026822,11949.15000000596
ESP,tobacco_t3,healthy years lived,2041-01-01,1790.8800000026822,13740.030000008643
ESP,tobacco_t3,healthy years lived,2042-01-01,1919.9100000038743,15659.940000012517
ESP,tobacco_t3,healthy years lived,2043-01-01,2047.530000001192,17707.47000001371
ESP,tobacco_t3,healthy years lived,2044-01-01,2173.320000000298,19880.790000014007
ESP,tobacco_t3,healthy years lived,2045-01-01,2297.25,22178.040000014007
ESP,tobacco_t3,healthy years lived,2046-01-01,2418.240000002086,24596.280000016093
ESP,tobacco_t3,healthy years lived,2047-01-01,2537.4100000038743,27133.690000019968
ESP,tobacco_t3,healthy years lived,2048-01-01,2654.0299999937415,29787.72000001371
ESP,tobacco_t3,healthy years lived,2049-01-01,2767.530000001192,32555.2500000149
ESP,tobacco_t3,healthy years lived,2050-01-01,2877.8799999952316,35433.13000001013
ESP,tobacco_t3,incremental costs,2025-01-01,1773054.8252,1773054.8252
ESP,tobacco_t3,incremental costs,2026-01-01,1724705.9829126215,3497760.8081126213
ESP,tobacco_t3,incremental costs,2027-01-01,1677442.4707323972,5175203.278845019
ESP,tobacco_t3,incremental costs,2028-01-01,1631280.850569264,6806484.129414283
ESP,tobacco_t3,incremental costs,2029-01-01,1586198.9341513903,8392683.063565673
ESP,tobacco_t3,incremental costs,2030-01-01,1542110.6335699582,9934793.697135631
ESP,tobacco_t3,incremental costs,2031-01-01,1499106.095439368,11433899.792574998
ESP,tobacco_t3,incremental costs,2032-01-01,1457124.3770440728,12891024.16961907
ESP,tobacco_t3,incremental costs,2033-01-01,1416089.9285172652,14307114.098136336
ESP,tobacco_t3,incremental costs,2034-01-01,1375955.304914476,15683069.403050812
ESP,tobacco_t3,incremental costs,2035-01-01,1336774.7514743148,17019844.154525127
ESP,tobacco_t3,incremental costs,2036-01-01,1298433.9909695715,18318278.1454947
ESP,tobacco_t3,incremental costs,2037-01-01,1260947.0183859516,19579225.16388065
ESP,tobacco_t3,incremental costs,2038-01-01,1224312.0854026615,20803537.24928331
ESP,tobacco_t3,incremental costs,2039-01-01,1188456.97445961,21991994.22374292
ESP,tobacco_t3,incremental costs,2040-01-01,1153406.3034005545,23145400.527143475
ESP,tobacco_t3,incremental costs,2041-01-01,1119053.749798938,24264454.276942413
ESP,tobacco_t3,incremental costs,2042-01-01,1085474.1350441796,25349928.411986593
ESP,tobacco_t3,incremental costs,2043-01-01,1052646.429865982,26402574.841852576
ESP,tobacco_t3,incremental costs,2044-01-01,1020563.1833774531,27423138.025230028
ESP,tobacco_t3,incremental costs,2045-01-01,989187.7563825747,28412325.7816126
ESP,tobacco_t3,incremental costs,2046-01-01,958442.0546696247,29370767.836282227
ESP,tobacco_t3,incremental costs,2047-01-01,928354.8183120234,30299122.65459425
ESP,tobacco_t3,incremental costs,2048-01-01,898915.7984198404,31198038.45301409
ESP,tobacco_t3,incremental costs,2049-01-01,870101.8807457138,32068140.333759803
ESP,tobacco_t3,incremental costs,2050-01-01,841968.5229422298,32910108.856702033
ESP,tobacco_t4,deaths averted,2025-01-01,0.0,0.0
ESP,tobacco_t4,deaths averted,2026-01-01,25.45000000001164,25.45000000001164
ESP,tobacco_t4,deaths averted,2027-01-01,76.11999999999534,101.57000000000698
ESP,tobacco_t4,deaths averted,2028-01-01,152.20000000001164,253.77000000001863
ESP,tobacco_t4,deaths averted,2029-01-01,227.0900000000256,480.86000000004424
ESP,tobacco_t4,deaths averted,2030-01-01,301.14000000001397,782.0000000000582
ESP,tobacco_t4,deaths averted,2031-01-01,374.7699999999604,1156.7700000000186
ESP,tobacco_t4,deaths averted,2032-01-01,448.46999999997206,1605.2399999999907
ESP,tobacco_t4,deaths averted,2033-01-01,522.2699999999604,2127.509999999951
ESP,tobacco_t4,deaths averted,2034-01-01,596.2000000000116,2723.7099999999627
ESP,tobacco_t4,deaths averted,2035-01-01,671.7299999999814,3395.439999999944
ESP,tobacco_t4,deaths averted,2036-01-01,747.2900000000373,4142.729999999981
ESP,tobacco_t4,deaths averted,2037-01-01,824.2700000000186,4967.0
ESP,tobacco_t4,deaths averted,2038-01-01,900.8699999999953,5867.869999999995
ESP,tobacco_t4,deaths averted,2039-01-01,978.2399999999907,6846.109999999986
ESP,tobacco_t4,deaths averted,2040-01-01,1055.4500000000116,7901.559999999998
ESP,tobacco_t4,deaths averted,2041-01-01,1139.8800000000047,9041.440000000002
ESP,tobacco_t4,deaths averted,2042-01-01,1214.109999999986,10255.549999999988
ESP,tobacco_t4,deaths averted,2043-01-01,1293.3499999999767,11548.899999999965
ESP,tobacco_t4,deaths averted,2044-01-01,1371.9000000000233,12920.799999999988
ESP,tobacco_t4,deaths averted,2045-01-01,1447.3800000000047,14368.179999999993
ESP,tobacco_t4,deaths averted,2046-01-01,1533.5499999999884,15901.729999999981
ESP,tobacco_t4,deaths averted,2047-01-01,1606.0100000000093,17507.73999999999
ESP,tobacco_t4,deaths averted,2048-01-01,1681.6100000000442,19189.350000000035
ESP,tobacco_t4,deaths averted,2049-01-01,1757.0999999999767,20946.45000000001
ESP,tobacco_t4,deaths averted,2050-01-01,1826.2399999999907,22772.690000000002
ESP,tobacco_t4,economic benefit,2025-01-01,0.0,0.0
ESP,tobacco_t4,economic benefit,2026-01-01,752462.9320068359,752462.9320068359
ESP,tobacco_t4,economic benefit,2027-01-01,2194252.766479492,2946715.698486328
ESP,tobacco_t4,economic benefit,2028-01-01,4261740.837402344,7208456.535888672
ESP,tobacco_t4,economic benefit,2029-01-01,6109555.366333008,13318011.90222168
ESP,tobacco_t4,economic benefit,2030-01-01,7726411.302124023,21044423.204345703
ESP,tobacco_t4,economic benefit,2031-01-01,9093420.892456055,30137844.096801758
ESP,tobacco_t4,economic benefit,2032-01-01,10263216.517456055,40401060.61425781
ESP,tobacco_t4,economic benefit,2033-01-01,11260362.065429688,51661422.6796875
ESP,tobacco_t4,economic benefit,2034-01-01,12141592.635681152,63803015.31536865
ESP,tobacco_t4,economic benefit,2035-01-01,12898726.510314941,76701741.8256836
ESP,tobacco_t4,economic benefit,2036-01-01,13535434.62286377,90237176.44854736
ESP,tobacco_t4,economic benefit,2037-01-01,14059505.506835938,104296681.9553833
ESP,tobacco_t4,economic benefit,2038-01-01,14476793.311035156,118773475.26641846
ESP,tobacco_t4,economic benefit,2039-01-01,14800828.785339355,133574304.05175781
ESP,tobacco_t4,economic benefit,2040-01-01,15020495.082702637,148594799.13446045
ESP,tobacco_t4,economic benefit,2041-01-01,15109658.538879395,163704457.67333984
ESP,tobacco_t4,economic benefit,2042-01-01,15113677.838317871,178818135.5116577
ESP,tobacco_t4,economic benefit,2043-01-01,15060329.73852539,193878465.2501831
ESP,tobacco_t4,economic benefit,2044-01-01,14959371.394226074,208837836.64440918
ESP,tobacco_t4,economic benefit,2045-01-01,14840950.709716797,223678787.35412598
ESP,tobacco_t4,economic benefit,2046-01-01,14691449.545471191,238370236.89959717
ESP,tobacco_t4,economic benefit,2047-01-01,14536533.029052734,252906769.9286499
ESP,tobacco_t4,economic benefit,2048-01-01,14374832.919677734,267281602.84832764
ESP,tobacco_t4,economic benefit,2049-01-01,14219275.851989746,281500878.7003174
ESP,tobacco_t4,economic benefit,2050-01-01,14054128.053955078,295555006.75427246
ESP,tobacco_t4,healthy years lived,2025-01-01,0.0,0.0
ESP,tobacco_t4,healthy years lived,2026-01-01,74.79999999701977,74.79999999701977
ESP,tobacco_t4,healthy years lived,2027-01-01,231.15999999642372,305.9599999934435
ESP,tobacco_t4,healthy years lived,2028-01-01,476.1900000050664,782.1499999985099
ESP,tobacco_t4,healthy years lived,2029-01-01,731.6600000038743,1513.8100000023842
ESP,tobacco_t4,healthy years lived,2030-01-01,996.4600000008941,2510.2700000032783
ESP,tobacco_t4,healthy years lived,2031-01-01,1269.3799999952316,3779.64999999851
ESP,tobacco_t4,healthy years lived,2032-01-01,1549.219999998808,5328.869999997318
ESP,tobacco_t4,healthy years lived,2033-01-01,1835.0899999961257,7163.9599999934435
ESP,tobacco_t4,healthy years lived,2034-01-01,2125.939999997616,9289.89999999106
ESP,tobacco_t4,healthy years lived,2035-01-01,2420.619999997318,11710.519999988377
ESP,tobacco_t4,healthy years lived,2036-01-01,2719.570000000298,14430.089999988675
ESP,tobacco_t4,healthy years lived,2037-01-01,3022.429999999702,17452.519999988377
ESP,tobacco_t4,healthy years lived,2038-01-01,3328.7000000029802,20781.219999991357
ESP,tobacco_t4,healthy years lived,2039-01-01,3637.3400000035763,24418.559999994934
ESP,tobacco_t4,healthy years lived,2040-01-01,3947.009999997914,28365.569999992847
ESP,tobacco_t4,healthy years lived,2041-01-01,4255.159999996424,32620.72999998927
ESP,tobacco_t4,healthy years lived,2042-01-01,4562.259999997914,37182.989999987185
ESP,tobacco_t4,healthy years lived,2043-01-01,4866.030000001192,42049.01999998838
ESP,tobacco_t4,healthy years lived,2044-01-01,5165.489999994636,47214.50999998301
ESP,tobacco_t4,healthy years lived,2045-01-01,5460.579999998212,52675.089999981225
ESP,tobacco_t4,healthy years lived,2046-01-01,5748.719999998808,58423.80999998003
ESP,tobacco_t4,healthy years lived,2047-01-01,6032.55000000447,64456.3599999845
ESP,tobacco_t4,healthy years lived,2048-01-01,6310.29999999702,70766.65999998152
ESP,tobacco_t4,healthy years lived,2049-01-01,6580.659999996424,77347.31999997795
ESP,tobacco_t4,healthy years lived,2050-01-01,6843.54999999702,84190.86999997497
ESP,tobacco_t4,incremental costs,2025-01-01,1773054.8252,1773054.8252
ESP,tobacco_t4,incremental costs,2026-01-01,1724725.2831067962,3497780.1083067963
ESP,tobacco_t4,incremental costs,2027-01-01,1677499.3115279481,5175279.419834744
ESP,tobacco_t4,incremental costs,2028-01-01,1631392.5765538877,6806671.996388632
ESP,tobacco_t4,incremental costs,2029-01-01,1586361.3175982158,8393033.313986847
ESP,tobacco_t4,incremental costs,2030-01-01,1542319.6267712824,9935352.94075813
ESP,tobacco_t4,incremental costs,2031-01-01,1499357.8428719335,11434710.783630064
ESP,tobacco_t4,incremental costs,2032-01-01,1457415.1948344617,12892125.978464525
ESP,tobacco_t4,incremental costs,2033-01-01,1416416.3523932912,14308542.330857817
ESP,tobacco_t4,incremental costs,2034-01-01,1376314.0388352836,15684856.3696931
ESP,tobacco_t4,incremental costs,2035-01-01,1337162.676800632,17022019.04649373
ESP,tobacco_t4,incremental costs,2036-01-01,1298848.2891688345,18320867.335662566
ESP,tobacco_t4,incremental costs,2037-01-01,1261384.9756940536,19582252.31135662
ESP,tobacco_t4,incremental costs,2038-01-01,1224771.1367637743,20807023.448120393
ESP,tobacco_t4,incremental costs,2039-01-01,1188934.636305468,21995958.08442586
ESP,tobacco_t4,incremental costs,2040-01-01,1153900.179197828,23149858.26362369
ESP,tobacco_t4,incremental costs,2041-01-01,1119561.445649188,24269419.709272876
ESP,tobacco_t4,incremental costs,2042-01-01,1085993.489631523,25355413.1989044
ESP,tobacco_t4,incremental costs,2043-01-01,1053175.3124520285,26408588.51135643
ESP,tobacco_t4,incremental costs,2044-01-01,1021099.5611095683,27429688.072465997
ESP,tobacco_t4,incremental costs,2045-01-01,989729.7604303923,28419417.83289639
ESP,tobacco_t4,incremental costs,2046-01-01,958987.8241490611,29378405.65704545
ESP,tobacco_t4,incremental costs,2047-01-01,928902.7580501111,30307308.41509556
ESP,tobacco_t4,incremental costs,2048-01-01,899464.3542565856,31206772.769352145
ESP,tobacco_t4,incremental costs,2049-01-01,870649.5887484384,32077422.358100586
ESP,tobacco_t4,incremental costs,2050-01-01,842514.0459338626,32919936.404034447
ESP,tobacco_t5,deaths averted,2025-01-01,0.0,0.0
ESP,tobacco_t5,deaths averted,2026-01-01,21.800000000046566,21.800000000046566
ESP,tobacco_t5,deaths averted,2027-01-01,65.14000000001397,86.94000000006054
ESP,tobacco_t5,deaths averted,2028-01-01,130.1599999999744,217.10000000003492
ESP,tobacco_t5,deaths averted,2029-01-01,194.14000000001397,411.2400000000489
ESP,tobacco_t5,deaths averted,2030-01-01,257.4100000000326,668.6500000000815
ESP,tobacco_t5,deaths averted,2031-01-01,320.3099999999977,988.9600000000792
ESP,tobacco_t5,deaths averted,2032-01-01,383.2600000000093,1372.2200000000885
ESP,tobacco_t5,deaths averted,2033-01-01,446.28999999997905,1818.5100000000675
ESP,tobacco_t5,deaths averted,2034-01-01,509.4300000000512,2327.9400000001187
ESP,tobacco_t5,deaths averted,2035-01-01,573.929999999993,2901.8700000001118
ESP,tobacco_t5,deaths averted,2036-01-01,638.4500000000116,3540.3200000001234
ESP,tobacco_t5,deaths averted,2037-01-01,704.1700000000419,4244.490000000165
ESP,tobacco_t5,deaths averted,2038-01-01,769.570000000007,5014.060000000172
ESP,tobacco_t5,deaths averted,2039-01-01,835.6199999999953,5849.680000000168
ESP,tobacco_t5,deaths averted,2040-01-01,901.5300000000279,6751.210000000196
ESP,tobacco_t5,deaths averted,2041-01-01,973.5999999999767,7724.810000000172
ESP,tobacco_t5,deaths averted,2042-01-01,1036.9599999999627,8761.770000000135
ESP,tobacco_t5,deaths averted,2043-01-01,1104.5900000000256,9866.36000000016
ESP,tobacco_t5,deaths averted,2044-01-01,1171.6300000000047,11037.990000000165
ESP,tobacco_t5,deaths averted,2045-01-01,1236.039999999979,12274.030000000144
ESP,tobacco_t5,deaths averted,2046-01-01,1309.5800000000163,13583.61000000016
ESP,tobacco_t5,deaths averted,2047-01-01,1371.4000000000233,14955.010000000184
ESP,tobacco_t5,deaths averted,2048-01-01,1435.9100000000326,16390.920000000217
ESP,tobacco_t5,deaths averted,2049-01-01,1500.320000000007,17891.240000000224
ESP,tobacco_t5,deaths averted,2050-01-01,1559.2999999999884,19450.540000000212
ESP,tobacco_t5,economic benefit,2025-01-01,0.0,0.0
ESP,tobacco_t5,economic benefit,2026-01-01,643660.9223632812,643660.9223632812
ESP,tobacco_t5,economic benefit,2027-01-01,1874304.9768066406,2517965.899169922
ESP,tobacco_t5,economic benefit,2028-01-01,3634967.736694336,6152933.635864258
ESP,tobacco_t5,economic benefit,2029-01-01,5208477.026489258,11361410.662353516
ESP,tobacco_t5,economic benefit,2030-01-01,6585208.44140625,17946619.103759766
ESP,tobacco_t5,economic benefit,2031-01-01,7749067.312011719,25695686.415771484
ESP,tobacco_t5,economic benefit,2032-01-01,8745023.381958008,34440709.79772949
ESP,tobacco_t5,economic benefit,2033-01-01,9594018.992553711,44034728.7902832
ESP,tobacco_t5,economic benefit,2034-01-01,10344320.244567871,54379049.034851074
ESP,tobacco_t5,economic benefit,2035-01-01,10988951.118408203,65368000.15325928
ESP,tobacco_t5,economic benefit,2036-01-01,11531043.848571777,76899044.00183105
ESP,tobacco_t5,economic benefit,2037-01-01,11977236.30065918,88876280.30249023
ESP,tobacco_t5,economic benefit,2038-01-01,12332510.983032227,101208791.28552246
ESP,tobacco_t5,economic benefit,2039-01-01,12608382.627929688,113817173.91345215
ESP,tobacco_t5,economic benefit,2040-01-01,12795369.349609375,126612543.26306152
ESP,tobacco_t5,economic benefit,2041-01-01,12871206.612426758,139483749.87548828
ESP,tobacco_t5,economic benefit,2042-01-01,12874552.81085205,152358302.68634033
ESP,tobacco_t5,economic benefit,2043-01-01,12829066.1038208,165187368.79016113
ESP,tobacco_t5,economic benefit,2044-01-01,12743028.86541748,177930397.6555786
ESP,tobacco_t5,economic benefit,2045-01-01,12642125.197875977,190572522.8534546
ESP,tobacco_t5,economic benefit,2046-01-01,12514750.746459961,203087273.59991455
ESP,tobacco_t5,economic benefit,2047-01-01,12382778.20513916,215470051.8050537
ESP,tobacco_t5,economic benefit,2048-01-01,12245037.733947754,227715089.53900146
ESP,tobacco_t5,economic benefit,2049-01-01,12112529.617126465,239827619.15612793
ESP,tobacco_t5,economic benefit,2050-01-01,11971855.049621582,251799474.2057495
ESP,tobacco_t5,healthy years lived,2025-01-01,0.0,0.0
ESP,tobacco_t5,healthy years lived,2026-01-01,64.01999999582767,64.01999999582767
ESP,tobacco_t5,healthy years lived,2027-01-01,197.64999999850988,261.66999999433756
ESP,tobacco_t5,healthy years lived,2028-01-01,406.74000000208616,668.4099999964237
ESP,tobacco_t5,healthy years lived,2029-01-01,624.7300000041723,1293.140000000596
ESP,tobacco_t5,healthy years lived,2030-01-01,850.679999999702,2143.820000000298
ESP,tobacco_t5,healthy years lived,2031-01-01,1083.5600000023842,3227.380000002682
ESP,tobacco_t5,healthy years lived,2032-01-01,1322.3299999982119,4549.710000000894
ESP,tobacco_t5,healthy years lived,2033-01-01,1566.2299999967217,6115.939999997616
ESP,tobacco_t5,healthy years lived,2034-01-01,1814.3699999973178,7930.309999994934
ESP,tobacco_t5,healthy years lived,2035-01-01,2065.7699999958277,9996.079999990761
ESP,tobacco_t5,healthy years lived,2036-01-01,2320.810000002384,12316.889999993145
ESP,tobacco_t5,healthy years lived,2037-01-01,2579.1599999964237,14896.04999998957
ESP,tobacco_t5,healthy years lived,2038-01-01,2840.4100000038743,17736.459999993443
ESP,tobacco_t5,healthy years lived,2039-01-01,3103.679999999702,20840.139999993145
ESP,tobacco_t5,healthy years lived,2040-01-01,3367.810000002384,24207.94999999553
ESP,tobacco_t5,healthy years lived,2041-01-01,3630.640000000596,27838.589999996126
ESP,tobacco_t5,healthy years lived,2042-01-01,3892.5500000044703,31731.140000000596
ESP,tobacco_t5,healthy years lived,2043-01-01,4151.619999997318,35882.759999997914
ESP,tobacco_t5,healthy years lived,2044-01-01,4407.0,40289.759999997914
ESP,tobacco_t5,healthy years lived,2045-01-01,4658.64999999851,44948.409999996424
ESP,tobacco_t5,healthy years lived,2046-01-01,4904.359999999404,49852.76999999583
ESP,tobacco_t5,healthy years lived,2047-01-01,5146.380000002682,54999.14999999851
ESP,tobacco_t5,healthy years lived,2048-01-01,5383.219999998808,60382.36999999732
ESP,tobacco_t5,healthy years lived,2049-01-01,5613.75,65996.11999999732
ESP,tobacco_t5,healthy years lived,2050-01-01,5837.909999996424,71834.02999999374
ESP,tobacco_t5,incremental costs,2025-01-01,1773054.8252,1773054.8252
ESP,tobacco_t5,incremental costs,2026-01-01,1724720.436893204,3497775.262093204
ESP,tobacco_t5,incremental costs,2027-01-01,1677484.9961353568,5175260.258228561
ESP,tobacco_t5,incremental costs,2028-01-01,1631364.3491924335,6806624.607420994
ESP,tobacco_t5,incremental costs,2029-01-01,1586320.2474621232,8392944.854883118
ESP,tobacco_t5,incremental costs,2030-01-01,1542266.7367762767,9935211.591659395
ESP,tobacco_t5,incremental costs,2031-01-01,1499294.1079750438,11434505.699634438
ESP,tobacco_t5,incremental costs,2032-01-01,1457341.546956784,12891847.246591222
ESP,tobacco_t5,incremental costs,2033-01-01,1416333.6684070341,14308180.914998256
ESP,tobacco_t5,incremental costs,2034-01-01,1376223.1528472286,15684404.067845484
ESP,tobacco_t5,incremental costs,2035-01-01,1337064.3784228235,17021468.44626831
ESP,tobacco_t5,incremental costs,2036-01-01,1298743.2927494622,18320211.73901777
ESP,tobacco_t5,incremental costs,2037-01-01,1261273.9694226233,19581485.708440393
ESP,tobacco_t5,incremental costs,2038-01-01,1224654.7706235663,20806140.479063958
ESP,tobacco_t5,incremental costs,2039-01-01,1188813.5406792115,21994954.01974317
ESP,tobacco_t5,incremental costs,2040-01-01,1153774.9616881926,23148728.981431365
ESP,tobacco_t5,incremental costs,2041-01-01,1119432.713817018,24268161.695248384
ESP,tobacco_t5,incremental costs,2042-01-01,1085861.7918296505,25354023.487078033
ESP,tobacco_t5,incremental costs,2043-01-01,1053041.1898217774,26407064.67689981
ESP,tobacco_t5,incremental costs,2044-01-01,1020963.5296430208,27428028.20654283
ESP,tobacco_t5,incremental costs,2045-01-01,989592.2949214946,28417620.501464326
ESP,tobacco_t5,incremental costs,2046-01-01,958849.3970397655,29376469.898504093
ESP,tobacco_t5,incremental costs,2047-01-01,928763.775154528,30305233.67365862
ESP,tobacco_t5,incremental costs,2048-01-01,899325.2106221657,31204558.884280786
ESP,tobacco_t5,incremental costs,2049-01-01,870510.6562323009,32075069.540513087
ESP,tobacco_t5,incremental costs,2050-01-01,842375.6643051825,32917445.20481827
ESP,tobacco_t6,deaths averted,2025-01-01,0.0,0.0
ESP,tobacco_t6,deaths averted,2026-01-01,13.410000000032596,13.410000000032596
ESP,tobacco_t6,deaths averted,2027-01-01,40.02000000001863,53.43000000005122
ESP,tobacco_t6,deaths averted,2028-01-01,79.8399999999674,133.27000000001863
ESP,tobacco_t6,deaths averted,2029-01-01,119.01000000000931,252.28000000002794
ESP,tobacco_t6,deaths averted,2030-01-01,157.7399999999907,410.0200000000186
ESP,tobacco_t6,deaths averted,2031-01-01,196.22999999998137,606.25
ESP,tobacco_t6,deaths averted,2032-01-01,234.7399999999907,840.9899999999907
ESP,tobacco_t6,deaths averted,2033-01-01,273.29999999998836,1114.289999999979
ESP,tobacco_t6,deaths averted,2034-01-01,311.9100000000326,1426.2000000000116
ESP,tobacco_t6,deaths averted,2035-01-01,351.3499999999767,1777.5499999999884
ESP,tobacco_t6,deaths averted,2036-01-01,390.79000000003725,2168.3400000000256
ESP,tobacco_t6,deaths averted,2037-01-01,430.96000000002095,2599.3000000000466
ESP,tobacco_t6,deaths averted,2038-01-01,470.929999999993,3070.2300000000396
ESP,tobacco_t6,deaths averted,2039-01-01,511.28000000002794,3581.5100000000675
ESP,tobacco_t6,deaths averted,2040-01-01,551.5499999999884,4133.060000000056
ESP,tobacco_t6,deaths averted,2041-01-01,595.5899999999674,4728.650000000023
ESP,tobacco_t6,deaths averted,2042-01-01,634.2699999999604,5362.919999999984
ESP,tobacco_t6,deaths averted,2043-01-01,675.570000000007,6038.489999999991
ESP,tobacco_t6,deaths averted,2044-01-01,716.5100000000093,6755.0
ESP,tobacco_t6,deaths averted,2045-01-01,755.8300000000163,7510.830000000016
ESP,tobacco_t6,deaths averted,2046-01-01,800.7399999999907,8311.570000000007
ESP,tobacco_t6,deaths averted,2047-01-01,838.460000000021,9150.030000000028
ESP,tobacco_t6,deaths averted,2048-01-01,877.8300000000163,10027.860000000044
ESP,tobacco_t6,deaths averted,2049-01-01,917.140000000014,10945.000000000058
ESP,tobacco_t6,deaths averted,2050-01-01,953.1199999999953,11898.120000000054
ESP,tobacco_t6,economic benefit,2025-01-01,0.0,0.0
ESP,tobacco_t6,economic benefit,2026-01-01,395082.8059082031,395082.8059082031
ESP,tobacco_t6,economic benefit,2027-01-01,1146741.8228759766,1541824.6287841797
ESP,tobacco_t6,economic benefit,2028-01-01,2216562.883544922,3758387.5123291016
ESP,tobacco_t6,economic benefit,2029-01-01,3172554.3491210938,6930941.861450195
ESP,tobacco_t6,economic benefit,2030-01-01,4008848.746826172,10939790.608276367
ESP,tobacco_t6,economic benefit,2031-01-01,4715652.845581055,15655443.453857422
ESP,tobacco_t6,economic benefit,2032-01-01,5320497.039550781,20975940.493408203
ESP,tobacco_t6,economic benefit,2033-01-01,5836138.261108398,26812078.7545166
ESP,tobacco_t6,economic benefit,2034-01-01,6291835.1494140625,33103913.903930664
ESP,tobacco_t6,economic benefit,2035-01-01,6683337.198608398,39787251.10253906
ESP,tobacco_t6,economic benefit,2036-01-01,7012555.996032715,46799807.09857178
ESP,tobacco_t6,economic benefit,2037-01-01,7283532.200866699,54083339.29943848
ESP,tobacco_t6,economic benefit,2038-01-01,7499289.310913086,61582628.61035156
ESP,tobacco_t6,economic benefit,2039-01-01,7666812.942993164,69249441.55334473
ESP,tobacco_t6,economic benefit,2040-01-01,7780321.321777344,77029762.87512207
ESP,tobacco_t6,economic benefit,2041-01-01,7826273.319458008,84856036.19458008
ESP,tobacco_t6,economic benefit,2042-01-01,7828201.896728516,92684238.0913086
ESP,tobacco_t6,economic benefit,2043-01-01,7800487.004394531,100484725.09570312
ESP,tobacco_t6,economic benefit,2044-01-01,7748124.317077637,108232849.41278076
ESP,tobacco_t6,economic benefit,2045-01-01,7686734.3181762695,115919583.73095703
ESP,tobacco_t6,economic benefit,2046-01-01,7609255.940002441,123528839.67095947
ESP,tobacco_t6,economic benefit,2047-01-01,7529002.314453125,131057841.9854126
ESP,tobacco_t6,economic benefit,2048-01-01,7445256.119812012,138503098.1052246
ESP,tobacco_t6,economic benefit,2049-01-01,7364690.463439941,145867788.56866455
ESP,tobacco_t6,economic benefit,2050-01-01,7279163.928588867,153146952.49725342
ESP,tobacco_t6,healthy years lived,2025-01-01,0.0,0.0
ESP,tobacco_t6,healthy years lived,2026-01-01,39.350000001490116,39.350000001490116
ESP,tobacco_t6,healthy years lived,2027-01-01,121.19999999552965,160.54999999701977
ESP,tobacco_t6,healthy years lived,2028-01-01,248.83000000566244,409.3800000026822
ESP,tobacco_t6,healthy years lived,2029-01-01,381.8999999985099,791.2800000011921
ESP,tobacco_t6,healthy years lived,2030-01-01,519.820000000298,1311.1000000014901
ESP,tobacco_t6,healthy years lived,2031-01-01,661.9399999976158,1973.039999999106
ESP,tobacco_t6,healthy years lived,2032-01-01,807.6599999964237,2780.6999999955297
ESP,tobacco_t6,healthy years lived,2033-01-01,956.5,3737.1999999955297
ESP,tobacco_t6,healthy years lived,2034-01-01,1107.8999999985099,4845.0999999940395
ESP,tobacco_t6,healthy years lived,2035-01-01,1261.2799999937415,6106.379999987781
ESP,tobacco_t6,healthy years lived,2036-01-01,1416.8700000047684,7523.249999992549
ESP,tobacco_t6,healthy years lived,2037-01-01,1574.460000000894,9097.709999993443
ESP,tobacco_t6,healthy years lived,2038-01-01,1733.8000000044703,10831.509999997914
ESP,tobacco_t6,healthy years lived,2039-01-01,1894.3700000047684,12725.880000002682
ESP,tobacco_t6,healthy years lived,2040-01-01,2055.439999997616,14781.320000000298
ESP,tobacco_t6,healthy years lived,2041-01-01,2215.7000000029802,16997.02000000328
ESP,tobacco_t6,healthy years lived,2042-01-01,2375.390000000596,19372.410000003874
ESP,tobacco_t6,healthy years lived,2043-01-01,2533.329999998212,21905.740000002086
ESP,tobacco_t6,healthy years lived,2044-01-01,2689.0,24594.740000002086
ESP,tobacco_t6,healthy years lived,2045-01-01,2842.390000000596,27437.130000002682
ESP,tobacco_t6,healthy years lived,2046-01-01,2992.140000000596,30429.27000000328
ESP,tobacco_t6,healthy years lived,2047-01-01,3139.640000000596,33568.910000003874
ESP,tobacco_t6,healthy years lived,2048-01-01,3283.9799999967217,36852.890000000596
ESP,tobacco_t6,healthy years lived,2049-01-01,3424.469999998808,40277.359999999404
ESP,tobacco_t6,healthy years lived,2050-01-01,3561.0599999949336,43838.41999999434
ESP,tobacco_t6,incremental costs,2025-01-01,1773054.8252,1773054.8252
ESP,tobacco_t6,incremental costs,2026-01-01,1724709.3444660194,3497764.1696660193
ESP,tobacco_t6,incremental costs,2027-01-01,1677452.3374493355,5175216.507115355
ESP,tobacco_t6,incremental costs,2028-01-01,1631300.1772629395,6806516.684378294
ESP,tobacco_t6,incremental costs,2029-01-01,1586226.9900845997,8392743.674462894
ESP,tobacco_t6,incremental costs,2030-01-01,1542146.7189107134,9934890.393373607
ESP,tobacco_t6,incremental costs,2031-01-01,1499149.5437876112,11434039.937161218
ESP,tobacco_t6,incremental costs,2032-01-01,1457174.5522707645,12891214.489431983
ESP,tobacco_t6,incremental costs,2033-01-01,1416146.2326572572,14307360.72208924
ESP,tobacco_t6,incremental costs,2034-01-01,1376017.168540277,15683377.890629517
ESP,tobacco_t6,incremental costs,2035-01-01,1336841.6365881371,17020219.527217653
ESP,tobacco_t6,incremental costs,2036-01-01,1298505.4118487241,18318724.939066377
ESP,tobacco_t6,incremental costs,2037-01-01,1261022.507341353,19579747.446407728
ESP,tobacco_t6,incremental costs,2038-01-01,1224391.1999636253,20804138.646371353
ESP,tobacco_t6,incremental costs,2039-01-01,1188539.2875931412,21992677.933964495
